,Date,Account Number,Balance,AccountType_actual,AccountType
18558,2014-09-30,56,251836.20501218387,Sole Trader,Limited Company
18559,2014-10-01,56,64305.68725319515,Sole Trader,Limited Company
18560,2014-10-02,56,-9291.946170958254,Sole Trader,Limited Company
18561,2014-10-04,56,95113.7220775719,Sole Trader,Limited Company
18562,2014-10-04,56,-204295.86366551992,Sole Trader,Limited Company
18563,2014-10-06,56,211798.94342466025,Sole Trader,Limited Company
18564,2014-10-07,56,-204295.86366551992,Sole Trader,Limited Company
18565,2014-10-07,56,-172649.3125162186,Sole Trader,Limited Company
18566,2014-10-08,56,53317.515699326876,Sole Trader,Limited Company
18567,2014-10-09,56,-2790.215540961537,Sole Trader,Limited Company
18568,2014-10-10,56,148711.0061373277,Sole Trader,Limited Company
18569,2014-10-11,56,237455.70470180846,Sole Trader,Limited Company
18570,2014-10-12,56,70677.6460534858,Sole Trader,Limited Company
18571,2014-10-13,56,44394.39659065046,Sole Trader,Limited Company
18572,2014-10-15,56,-134647.30241704948,Sole Trader,Limited Company
18573,2014-10-16,56,-35639.028797454055,Sole Trader,Limited Company
18574,2014-10-17,56,-204295.86366551992,Sole Trader,Limited Company
18575,2014-10-17,56,151342.19578156812,Sole Trader,Limited Company
18576,2014-10-19,56,16942.370606635377,Sole Trader,Limited Company
18577,2014-10-20,56,-202001.12925339895,Sole Trader,Limited Company
18578,2014-10-22,56,-77571.61706818193,Sole Trader,Limited Company
18579,2014-10-23,56,-29957.69502473963,Sole Trader,Limited Company
18580,2014-10-24,56,240354.69805328,Sole Trader,Limited Company
18581,2014-10-25,56,127056.07606678514,Sole Trader,Limited Company
18582,2014-10-26,56,-204295.86366551992,Sole Trader,Limited Company
18583,2014-10-27,56,30556.22510619802,Sole Trader,Limited Company
18584,2014-10-28,56,-8079.581701360905,Sole Trader,Limited Company
18585,2014-10-30,56,87781.22904008854,Sole Trader,Limited Company
18586,2014-10-31,56,-204295.86366551992,Sole Trader,Limited Company
18587,2014-11-01,56,89981.82320133073,Sole Trader,Limited Company
18588,2014-11-02,56,-97285.28406213447,Sole Trader,Limited Company
18589,2014-11-03,56,-197958.58491894012,Sole Trader,Limited Company
18590,2014-11-03,56,-18082.398384148895,Sole Trader,Limited Company
18591,2014-11-05,56,-65929.33273242772,Sole Trader,Limited Company
18592,2014-11-06,56,-175835.20081289535,Sole Trader,Limited Company
18593,2014-11-08,56,-204295.86366551992,Sole Trader,Limited Company
18594,2014-11-09,56,118251.85710722947,Sole Trader,Limited Company
18595,2014-11-11,56,168439.64446795225,Sole Trader,Limited Company
18596,2014-11-11,56,184664.36241565162,Sole Trader,Limited Company
18597,2014-11-12,56,105063.35457991716,Sole Trader,Limited Company
18598,2014-11-14,56,21650.597863491363,Sole Trader,Limited Company
18599,2014-11-15,56,-20528.38479934851,Sole Trader,Limited Company
18600,2014-11-17,56,-33434.04142450422,Sole Trader,Limited Company
18601,2014-11-17,56,-260631.55602944177,Sole Trader,Limited Company
18602,2014-11-18,56,-204295.86366551992,Sole Trader,Limited Company
18603,2014-11-19,56,-182010.7000444703,Sole Trader,Limited Company
18604,2014-11-21,56,181306.20758247422,Sole Trader,Limited Company
18605,2014-11-22,56,-121993.65823123565,Sole Trader,Limited Company
18606,2014-11-23,56,135569.5534902396,Sole Trader,Limited Company
18607,2014-11-24,56,97741.06513091619,Sole Trader,Limited Company
18608,2014-11-24,56,205685.73872038728,Sole Trader,Limited Company
18609,2014-11-26,56,-181373.48189470446,Sole Trader,Limited Company
18610,2014-11-26,56,72707.75525716873,Sole Trader,Limited Company
18611,2014-11-28,56,173815.7613756669,Sole Trader,Limited Company
18612,2014-11-29,56,-86719.14426521672,Sole Trader,Limited Company
18613,2014-11-30,56,57198.341254426545,Sole Trader,Limited Company
18614,2014-12-02,56,-204295.86366551992,Sole Trader,Limited Company
18615,2014-12-02,56,-136267.05123036928,Sole Trader,Limited Company
18616,2014-12-04,56,150548.42138233,Sole Trader,Limited Company
18617,2014-12-04,56,1132.8617783497903,Sole Trader,Limited Company
18618,2014-12-05,56,40987.71397653618,Sole Trader,Limited Company
18619,2014-12-06,56,156301.05880312948,Sole Trader,Limited Company
18620,2014-12-07,56,65291.32555728889,Sole Trader,Limited Company
18621,2014-12-09,56,-104559.51137014915,Sole Trader,Limited Company
18622,2014-12-10,56,-98725.84247534059,Sole Trader,Limited Company
18623,2014-12-11,56,-294684.2105199145,Sole Trader,Limited Company
18624,2014-12-11,56,-64126.47606984479,Sole Trader,Limited Company
18625,2014-12-12,56,-204295.86366551992,Sole Trader,Limited Company
18626,2014-12-14,56,-83335.17678260483,Sole Trader,Limited Company
18627,2014-12-14,56,47314.627172911714,Sole Trader,Limited Company
18628,2014-12-16,56,-65276.37392781064,Sole Trader,Limited Company
18629,2014-12-17,56,-97058.64900009941,Sole Trader,Limited Company
18630,2014-12-17,56,-9362.541236509773,Sole Trader,Limited Company
18631,2014-12-18,56,60877.34225877118,Sole Trader,Limited Company
18632,2014-12-20,56,-8900.484689024277,Sole Trader,Limited Company
18633,2014-12-21,56,-111343.47042323758,Sole Trader,Limited Company
18634,2014-12-22,56,-24977.149377653317,Sole Trader,Limited Company
18635,2014-12-23,56,-59434.96123817173,Sole Trader,Limited Company
18636,2014-12-24,56,83113.6744206553,Sole Trader,Limited Company
18637,2014-12-25,56,234473.86792956345,Sole Trader,Limited Company
18638,2014-12-27,56,123855.91489336226,Sole Trader,Limited Company
18639,2014-01-02,57,-1960483.579994269,Limited Company,Personal
18640,2014-01-03,57,-204295.86366551992,Limited Company,Personal
18641,2014-01-04,57,-360129.3488309995,Limited Company,Personal
18642,2014-01-05,57,-1165217.6752588178,Limited Company,Personal
18643,2014-01-05,57,184541.71690171096,Limited Company,Personal
18644,2014-01-06,57,1102746.0838423574,Limited Company,Personal
18645,2014-01-07,57,-204295.86366551992,Limited Company,Personal
18646,2014-01-08,57,1125987.5909410445,Limited Company,Personal
18647,2014-01-09,57,-1830147.9615341048,Limited Company,Personal
18648,2014-01-10,57,-608943.5401722784,Limited Company,Personal
18649,2014-01-11,57,1599569.3345599258,Limited Company,Personal
18650,2014-01-12,57,1284745.062176213,Limited Company,Personal
18651,2014-01-13,57,-640075.4579501088,Limited Company,Personal
18652,2014-01-14,57,-1650661.1714692928,Limited Company,Personal
18653,2014-01-15,57,121638.17303480953,Limited Company,Personal
18654,2014-01-16,57,-1628130.6763299315,Limited Company,Personal
18655,2014-01-18,57,-1366148.0353470382,Limited Company,Personal
18656,2014-01-19,57,-3114975.7251455733,Limited Company,Personal
18657,2014-01-20,57,-360295.5924159654,Limited Company,Personal
18658,2014-01-20,57,-1306171.0183243384,Limited Company,Personal
18659,2014-01-20,57,-1066564.6849215177,Limited Company,Personal
18660,2014-01-21,57,-204295.86366551992,Limited Company,Personal
18661,2014-01-22,57,1949183.7946254055,Limited Company,Personal
18662,2014-01-23,57,56620.13790709336,Limited Company,Personal
18663,2014-01-23,57,-92802.76058741238,Limited Company,Personal
18664,2014-01-23,57,1567698.1829927214,Limited Company,Personal
18665,2014-01-24,57,461027.3417471984,Limited Company,Personal
18666,2014-01-26,57,-204295.86366551992,Limited Company,Personal
18667,2014-01-27,57,-204295.86366551992,Limited Company,Personal
18668,2014-01-28,57,170836.23255795956,Limited Company,Personal
18669,2014-01-29,57,251890.90758376982,Limited Company,Personal
18670,2014-01-30,57,-2455701.3041622257,Limited Company,Personal
18671,2014-01-31,57,-664730.0810727405,Limited Company,Personal
18672,2014-02-01,57,-867802.263462353,Limited Company,Personal
18673,2014-02-02,57,-2175234.6197009715,Limited Company,Personal
18674,2014-02-03,57,-2313940.25798938,Limited Company,Personal
18675,2014-02-04,57,-1231967.931493135,Limited Company,Personal
18676,2014-02-05,57,-2515721.403002962,Limited Company,Personal
18677,2014-02-06,57,-462032.9412955,Limited Company,Personal
18678,2014-02-06,57,-621097.3907293943,Limited Company,Personal
18679,2014-02-08,57,1391641.7421986426,Limited Company,Personal
18680,2014-02-09,57,-995370.1990371102,Limited Company,Personal
18681,2014-02-09,57,-319638.219885556,Limited Company,Personal
18682,2014-02-10,57,-2319777.844333338,Limited Company,Personal
18683,2014-02-11,57,-3420166.35234645,Limited Company,Personal
18684,2014-02-13,57,-438195.9616808776,Limited Company,Personal
18685,2014-02-14,57,-204295.86366551992,Limited Company,Personal
18686,2014-02-15,57,-1058835.3046844152,Limited Company,Personal
18687,2014-02-16,57,2793565.077424955,Limited Company,Personal
18688,2014-02-17,57,-1686189.5806796711,Limited Company,Personal
18689,2014-02-18,57,2222554.4501632117,Limited Company,Personal
18690,2014-02-19,57,696971.315712604,Limited Company,Personal
18691,2014-02-20,57,1300899.124322715,Limited Company,Personal
18692,2014-02-21,57,-523584.3274815528,Limited Company,Personal
18693,2014-02-22,57,-906064.9104625573,Limited Company,Personal
18694,2014-02-23,57,2148285.120987734,Limited Company,Personal
18695,2014-02-25,57,-272052.0540322116,Limited Company,Personal
18696,2014-02-25,57,-335953.9198305563,Limited Company,Personal
18697,2014-02-26,57,1755888.9579564224,Limited Company,Personal
18698,2014-02-27,57,-181663.82864910847,Limited Company,Personal
18699,2014-02-28,57,1949469.3331411893,Limited Company,Personal
18700,2014-03-01,57,-869702.2364224554,Limited Company,Personal
18701,2014-03-02,57,59460.68332215911,Limited Company,Personal
18702,2014-03-03,57,4697705.312632951,Limited Company,Personal
18703,2014-03-04,57,-782376.8084273532,Limited Company,Personal
18704,2014-03-06,57,-569301.6271480154,Limited Company,Personal
18705,2014-03-07,57,-1926709.216232523,Limited Company,Personal
18706,2014-03-09,57,-2023129.726194574,Limited Company,Personal
18707,2014-03-11,57,-526783.0714899087,Limited Company,Personal
18708,2014-03-12,57,-1888903.1393264735,Limited Company,Personal
18709,2014-03-13,57,1474810.867994837,Limited Company,Personal
18710,2014-03-14,57,545467.867060638,Limited Company,Personal
18711,2014-03-15,57,1249745.9438731412,Limited Company,Personal
18712,2014-03-16,57,-345757.8171509766,Limited Company,Personal
18713,2014-03-18,57,-2336235.9086319255,Limited Company,Personal
18714,2014-03-18,57,-3203903.399965418,Limited Company,Personal
18715,2014-03-20,57,-751528.0807203385,Limited Company,Personal
18716,2014-03-21,57,-575633.9255716454,Limited Company,Personal
18717,2014-03-22,57,-744630.333434978,Limited Company,Personal
18718,2014-03-22,57,-421976.04184919083,Limited Company,Personal
18719,2014-03-24,57,-609861.2152888023,Limited Company,Personal
18720,2014-03-25,57,-173579.10945536898,Limited Company,Personal
18721,2014-03-26,57,-415608.2940536707,Limited Company,Personal
18722,2014-03-27,57,388389.1695638297,Limited Company,Personal
18723,2014-03-28,57,-1289086.648047001,Limited Company,Personal
18724,2014-03-29,57,725575.94229082,Limited Company,Personal
18725,2014-03-31,57,-388352.50494100363,Limited Company,Personal
18726,2014-04-01,57,-204295.86366551992,Limited Company,Personal
18727,2014-04-02,57,2943780.039598011,Limited Company,Personal
18728,2014-04-03,57,1045363.7745860305,Limited Company,Personal
18729,2014-04-04,57,-1042315.8568932118,Limited Company,Personal
18730,2014-04-06,57,-1474849.5358179293,Limited Company,Personal
18731,2014-04-07,57,-1103279.4637451216,Limited Company,Personal
18732,2014-04-09,57,-3062616.415752697,Limited Company,Personal
18733,2014-04-09,57,-1817340.3524863697,Limited Company,Personal
18734,2014-04-10,57,449908.42659329233,Limited Company,Personal
18735,2014-04-12,57,-2550173.900494479,Limited Company,Personal
18736,2014-04-12,57,-1340200.309836421,Limited Company,Personal
18737,2014-04-13,57,335319.69851066795,Limited Company,Personal
18738,2014-04-14,57,-204295.86366551992,Limited Company,Personal
18739,2014-04-15,57,-14740.480213596195,Limited Company,Personal
18740,2014-04-16,57,176901.90149684256,Limited Company,Personal
18741,2014-04-18,57,-618281.7266838618,Limited Company,Personal
18742,2014-04-20,57,-710455.8432391745,Limited Company,Personal
18743,2014-04-21,57,-1727643.0355638564,Limited Company,Personal
18744,2014-04-22,57,-2856683.705920574,Limited Company,Personal
18745,2014-04-23,57,2305647.939835259,Limited Company,Personal
18746,2014-04-24,57,2683465.766312843,Limited Company,Personal
18747,2014-04-25,57,-1051089.161409092,Limited Company,Personal
18748,2014-04-27,57,2709808.840386721,Limited Company,Personal
18749,2014-04-28,57,-1026307.8842199014,Limited Company,Personal
18750,2014-04-29,57,-2181211.007240634,Limited Company,Personal
18751,2014-04-29,57,-2993424.1006749375,Limited Company,Personal
18752,2014-04-30,57,-676890.0456848596,Limited Company,Personal
18753,2014-05-01,57,-868712.8527535419,Limited Company,Personal
18754,2014-05-02,57,1066232.6234391273,Limited Company,Personal
18755,2014-05-03,57,947680.4490779976,Limited Company,Personal
18756,2014-05-03,57,1431746.86574766,Limited Company,Personal
18757,2014-05-04,57,-457731.64286502346,Limited Company,Personal
18758,2014-05-05,57,-401479.11784531886,Limited Company,Personal
18759,2014-05-05,57,-915631.5844733706,Limited Company,Personal
18760,2014-05-06,57,-2838817.546411422,Limited Company,Personal
18761,2014-05-07,57,-193708.68908996496,Limited Company,Personal
18762,2014-05-09,57,-76246.95238963299,Limited Company,Personal
18763,2014-05-10,57,-2166502.4534624647,Limited Company,Personal
18764,2014-05-11,57,22408.214308305876,Limited Company,Personal
18765,2014-05-12,57,1048618.8812736224,Limited Company,Personal
18766,2014-05-13,57,414819.014630238,Limited Company,Personal
18767,2014-05-14,57,-2317006.5173091874,Limited Company,Personal
18768,2014-05-14,57,-204295.86366551992,Limited Company,Personal
18769,2014-05-15,57,-2109590.562027519,Limited Company,Personal
18770,2014-05-17,57,-1223414.6519765132,Limited Company,Personal
18771,2014-05-18,57,-2468779.5512473257,Limited Company,Personal
18772,2014-05-20,57,544877.1116798543,Limited Company,Personal
18773,2014-05-21,57,-413243.18727336585,Limited Company,Personal
18774,2014-05-21,57,-1670609.6728374537,Limited Company,Personal
18775,2014-05-23,57,-332895.3132021108,Limited Company,Personal
18776,2014-05-24,57,-3104599.8093910767,Limited Company,Personal
18777,2014-05-24,57,216397.19867231755,Limited Company,Personal
18778,2014-05-25,57,367292.03566365567,Limited Company,Personal
18779,2014-05-26,57,1851079.6925637668,Limited Company,Personal
18780,2014-05-27,57,-2346920.3614667216,Limited Company,Personal
18781,2014-05-27,57,-469501.48217941466,Limited Company,Personal
18782,2014-05-29,57,-13606.484972203558,Limited Company,Personal
18783,2014-05-30,57,-445487.8630617992,Limited Company,Personal
18784,2014-06-01,57,-108014.82299127652,Limited Company,Personal
18785,2014-06-02,57,-3228547.4955761237,Limited Company,Personal
18786,2014-06-03,57,-2632025.6296443967,Limited Company,Personal
18787,2014-06-04,57,-2220016.7118945103,Limited Company,Personal
18788,2014-06-05,57,1694851.091655002,Limited Company,Personal
18789,2014-06-06,57,-3229308.0678223637,Limited Company,Personal
18790,2014-06-07,57,202297.05410262384,Limited Company,Personal
18791,2014-06-09,57,-204295.86366551992,Limited Company,Personal
18792,2014-06-10,57,1236143.7506175584,Limited Company,Personal
18793,2014-06-10,57,-104141.18448758803,Limited Company,Personal
18794,2014-06-11,57,344680.64064418426,Limited Company,Personal
18795,2014-06-12,57,-1977439.5146261062,Limited Company,Personal
18796,2014-06-13,57,-3510695.180749414,Limited Company,Personal
18797,2014-06-14,57,-204295.86366551992,Limited Company,Personal
18798,2014-06-15,57,-1988812.9526260442,Limited Company,Personal
18799,2014-06-16,57,-797622.1033520382,Limited Company,Personal
18800,2014-06-18,57,-1418412.6781134394,Limited Company,Personal
18801,2014-06-18,57,-13531.800373173028,Limited Company,Personal
18802,2014-06-19,57,-1504327.6219625787,Limited Company,Personal
18803,2014-06-20,57,631811.3616260362,Limited Company,Personal
18804,2014-06-21,57,-204295.86366551992,Limited Company,Personal
18805,2014-06-23,57,412784.81589307607,Limited Company,Personal
18806,2014-06-24,57,-163279.97874098417,Limited Company,Personal
18807,2014-06-24,57,-1569220.1772462202,Limited Company,Personal
18808,2014-06-25,57,-39794.77425294279,Limited Company,Personal
18809,2014-06-27,57,-2050510.0031357687,Limited Company,Personal
18810,2014-06-28,57,-2219637.883426888,Limited Company,Personal
18811,2014-06-30,57,-1746146.51444885,Limited Company,Personal
18812,2014-07-01,57,2221109.1037566005,Limited Company,Personal
18813,2014-07-03,57,3944443.0467511225,Limited Company,Personal
18814,2014-07-03,57,-627933.6330508471,Limited Company,Personal
18815,2014-07-04,57,177005.4760180245,Limited Company,Personal
18816,2014-07-05,57,1014275.4650018332,Limited Company,Personal
18817,2014-07-06,57,1175102.4831199772,Limited Company,Personal
18818,2014-07-07,57,-1197541.2668962674,Limited Company,Personal
